data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2020-06-25;14:02:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA CAPITAO ZUZINHA;22;RUA VISCONDE DE JEQUITINHONHA;PROXIMO DA LOCALIZA;BOA VIAGEM;433;;COLISÃO;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;R-6a;;Única;Faixa contínua;;
2020-06-25;14:59:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PADRE CARAPUCEIRO;3572;AV CONSELHEIRO AGUIAR;SOB SEMAF 115;BOA VIAGEM;115;CIDADE;COLISÃO;COLISÃO ENTRE DUAS MOTOS S/V;;2;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Única;Faixa contínua;Faixa seccionada;
2020-06-25;17:46:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;100;AV MARECHAL MASCARENHAS DE MORAES;EM FRENTE AO Nº 100;IMBIRIBEIRA;;CIDADE;COLISÃO;;1;1;;;;;;1;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-4a;;Única;Faixa seccionada;;
2020-06-25;22:29:00;COM VÍTIMA;FINALIZADA;TORRE;PRC PROFESSOR BARRETO CAMPELLO;1199;;E/F A PRAÇA;TORRE;;SUBURBIO;COLISÃO COM CICLISTA;COLISAO COM VITIMAS;1;;;1;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
2020-06-26;07:10:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;;RUA AMALIA BERNARDINO DE SOUZA;POR TRAS DA FACULDADE UNINASSAU EM FRENTE AO POSTO DE GASOLINA PETROCAL NA DESCIDA DO VIADUTO TANCREDO NEVES;BOA VIAGEM;;SUBURBIO;ABALROAMENTO TRANSVERSAL;AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa contínua;;
2020-06-26;08:45:00;COM VÍTIMA;FINALIZADA;TORREÃO;AV NORTE;;;EM FRENTE AKI BORRACHARIA / INÍCIO DO VIADUTO.;TORREÃO;;CIDADE;ATROPELAMENTO ANIMAL;GM GILSON ALVES E THIEGO PONTO FIXO MOTO AO DESVIAR CHOCOU-SE NO ACOSTAMENTO DO VIADUTO;;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;;Canteiro central;;
2020-06-26;12:13:00;COM VÍTIMA;CANCELADA;ARRUDA;RUA ZEFERINO AGRA;;RUA DO MACHADO;EM FRENTE A IGREJA SANTO ANTONIO;ARRUDA;;;COLISÃO;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-06-26;12:56:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;RUA ITACARE;NO SEMÁFORO 386/ SENTIDO AEROPORTO. LADO OPOSTO A FERREIRA COSTA.;IMBIRIBEIRA;386;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Canteiro central;;
2020-06-26;13:16:00;SEM VÍTIMA;FINALIZADA;PINA;AV BOA VIAGEM;110;;E/F AO POSTO BR;PINA;;CIDADE;COLISÃO;COLISAO ENTRE TRES AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-06-26;14:43:00;SEM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;AV TAPAJOS;LADO OPOSTO DO POSTO BR VT 21 NO LOCAL;IPSEP;620;;COLISÃO;COLISAO ENTRE AUTO E UM CAMINHAO;1;;;;;;1;;;0;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Outros;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa seccionada;Canteiro central;
2020-06-26;15:52:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;VDO INDEPENDENCIA;SOBRE O VIADUTO INDEPENDENCIA;SANTO AMARO;;OLINDA;COLISÃO;;3;1;;;;;;;;0;;Viaduto;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;;
2020-06-26;17:44:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;;EST DOS REMEDIOS;DROGASIL;ILHA DO RETIRO;52;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO COM VITIMA;1;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;R-6a;;Dupla;Canteiro central;;
2020-06-27;07:52:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DO POMBAL;296;RUA TREZE DE MAIO;EM FRENTE A BORRACHARIA DO MODESTO;SANTO AMARO;;CIDADE;COLISÃO;SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Faixa de retenção;Não há placas;40 km/h;Dupla;Faixa contínua;;
2020-06-27;16:37:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;6211;;EM FRENTE AO FÓRUM DES. NEVES FILHO- EM FRENTE A INFRAERO. LADO OPOSTO A JUSTIÇA FEDERAL.;IMBIRIBEIRA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE AUTO E MOTO;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-5a;60 km/h;Dupla;Faixa;;
2020-06-27;16:55:00;SEM VÍTIMA;CANCELADA;AFOGADOS;RUA DR ADELINO;377;;PROXIMO DO CLEGIO ARCA DE NOÉ- PROXIMO DO CENTRO ESPIRITA EMMANUEL;AFOGADOS;;;COLISÃO;COLISÃO ENTRE DOIS AUTOS SEM VÍTIMAS- UMAS DAS PARTES APRESENTA SINTOMAS DE EMBRIAGUEZ;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-06-27;17:23:00;SEM VÍTIMA;CANCELADA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;;RUA LEOBINA PEREIRA;;JARDIM SÃO PAULO;;;COLISÃO;COLISÃO 2 AUTOS;;;;;;;;;;0;;;;;;;;;;;;;;
2020-06-27;18:31:00;COM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;RUA NOVA DESCOBERTA;1603;;PROX A ENTREADA DO CORREGO DO ARCANJO;NOVA DESCOBERTA;;SUBURBIO;ATROPELAMENTO;COLISAO COM VITIMAS;;1;;;1;;;;;1;;Longo da via;Bom;;;;;Não existe;Não há placas;;Dupla;Não existe;;
2020-06-28;07:35:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;AV JOSE GONCALVES DE MEDEIROS;;;LADO OPOSTO A MC DONALD'S;ILHA DO RETIRO;;CIDADE;ABALROAMENTO LONGITUDINAL;AUTO E MOTO.;1;1;;;;;;;;2;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;50 km/h;Dupla;Faixa contínua;;
2020-06-28;15:09:00;COM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;RUA NOVA DESCOBERTA;1689;;PROX A BARRACA SANTA CRUZ E/F AO DEPOSITO DO PAULO BEBEBIDAS;NOVA DESCOBERTA;;;COLISÃO FRONTAL;COLISAO ENTRE DUAS MOTOS COM VITIMAS;;2;;;;;;;;1;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;;Outras;;Dupla;Faixa seccionada;;
2020-06-28;16:34:00;COM VÍTIMA;FINALIZADA;TORRÕES;RUA CLARICE LISPECTOR;10;;PROXIMO A ESCOLA PINTOR LAURO VILARES;TORRÕES;;SUBURBIO;ATROPELAMENTO;ATROPELAMENTO COM VÍTIMA/ VÍTIMA SOCORRIDA PELO SAMU;1;;;;1;;;;;1;;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-06-29;07:25:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA CONS PORTELA;504;RUA QUARENTA E OITO;SOB O SEMÁFORO 011;ESPINHEIRO;11;CIDADE;ABALROAMENTO LONGITUDINAL;;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;Única;Faixa contínua;;
2020-06-29;07:39:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;5775;AV AFONSO OLINDENSE;PROX AO TERMINAL INTEGRADO DA CAXANGÁ. SUPER CENTER CAXANGÁ.;VÁRZEA;568;CIDADE;ABALROAMENTO LONGITUDINAL;AUTO E MOTO;1;1;;;;;;;;2;;Longo da via;Chuvoso;Sem defeito;Incompleta;Molhada;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;Única;Não existe;;
2020-06-29;10:37:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;RUA COMENDADOR FRANCO FERREIRA;460;RUA DUARTE FILHO;AO LADO DA GALERIA JARDIM;SAN MARTIN;;;ABALROAMENTO TRANSVERSAL;COLISÃO COM UMA VITIMA;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Não existe;;
2020-06-29;11:21:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;;;FINAL DA CAXANGA SENTIDO CAMARAGIBE PROX A UPA DA CAXANGA- SOBRE A PONTE DA CAXANGÁ.;VÁRZEA;;SUBURBIO;COLISÃO TRASEIRA;CONDUTOR DA MOTO BATEU DA NA TRASEIRA DO CARRO;1;1;;;;;;;;1;;Ponte;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-06-29;11:48:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA DEZ DE JULHO;;AV VINTE DE JANEIRO;PROX A ESTACAO DO METRO AEROPORTO;IMBIRIBEIRA;572;CIDADE;COLISÃO;;;1;;;;1;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;60 km/h;Única;;;
2020-06-29;15:46:00;SEM VÍTIMA;FINALIZADA;IPSEP;RUA SANTOS COSME E DAMIAO;31;;EM FRENTE AO N 31;IPSEP;;;COLISÃO;COLISÃO ENTRE VEÍCULO E UMA CARROÇA;1;;;;1;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;Única;Não existe;;
2020-06-29;18:31:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV SUL;;;ÁREA INTERNA DO TERMINAL INTEGRADO TANCREDO NEVES.;IMBIRIBEIRA;;SUBURBIO;ATROPELAMENTO;ÔNIBUS E PEDESTRE;;;;;1;1;;;;1;;Outros;Bom;Não existe;;Seca;Mal iluminada;Agente;Não há placas;20 km/h;Única;Faixa contínua;;
2020-06-30;12:14:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;;RUA TOME GIBSON;EM FRENTE A ESCOLA OSWALDO LIMA FILHO/ PISTA DA ESQUERDA;PINA;200;SUBURBIO;COLISÃO COM CICLISTA;COLISÃO COM VÍTMA ENTRE AUTO E BICICLETA.;1;;;1;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;Única;Faixa contínua;Canteiro central;
2020-06-30;13:38:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;AV NORTE;;RUA CONEGO BARATA;;TAMARINEIRA;62;;COLISÃO COM CICLISTA;APOIO AO ACIDENE COM VÍTIMA NA AV. NORTE;1;;;1;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;;Dupla;Blocos;;
2020-06-30;19:50:00;SEM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;167;RUA PEDRO ALVES;NO POSTO DE GASOLINA SHELL AO LADO DA FARMACIA DROGASIL;ENCRUZILHADA;;;COLISÃO;COLISÃO MOTO X AUTO S/VITIMA OBS: SUSPEITA DE EMBRIAGUEZ;1;1;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;R-6a;40KM;Dupla;Faixa contínua;;
2020-06-30;20:44:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2169;;E/F A FACULDADE UNIVERSO- LADO OPOSTO A FIAT ITALIANA.;IMBIRIBEIRA;501;CIDADE;COLISÃO TRASEIRA;CONDUTOR APARENTEMENTE EMBRIAGADO- ACABOU SE CHOCANDO CONTRA DOIS VEÍCULOS. ENGAVETAMENTO HOUVE 2 VÍTIMAS AO TODO. CAB FRANKLIN SOLICITA A PRESENÇA DA CTTU NO LOCAL- PARA FAZER O PROCEDIMENTO DA OCORRÊNCIA.;3;;;;;;;;;2;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-32;60 km/h;Dupla;Canteiro central;;
2020-07-01;01:58:00;COM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;;;E/F AO TERMINAL DA CAXANGÁ - SENT. SUBURBIO;CAXANGÁ;;SUBURBIO;COLISÃO TRASEIRA;AUTO E MOTO;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;40 km/h;Dupla;Canteiro central;;
2020-07-01;08:30:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;RUA GREGORIO JUNIOR;;;EM FRENTE A MG CHAVES;CORDEIRO;;CIDADE;COLISÃO;DOIS AUTOS GM LEONARDO SUB BARRETO NO QTH;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2020-07-01;11:22:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV JOAO CABRAL DE MELO NETO;;AV RECIFE;AO LADO DO LABORATORIO CERPE;SAN MARTIN;259;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTO E MOTO COM UMA VITIMA-AGUARDANDO SAMU;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa;Canteiro central;
2020-07-01;11:42:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;AV NORTE;S/N;;EM FRENTE A MATERNIDADE BARROS LIMA;VASCO DA GAMA;256;;ABALROAMENTO LONGITUDINAL;AUTO E MOTO COM UMA VITIMA/VT 07 DA CTTU NO LOCAL /INSP TOMÁS EDSON;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;Canteiro central;
2020-07-01;11:46:00;SEM VÍTIMA;CANCELADA;AFLITOS;AV CONS ROSA E SILVA;;RUA EDGAR D'AMORIM;ESTACIONADOS NA HBIBES ES FRENTE AO BOMPREÇO;AFLITOS;;;COLISÃO;AUTO E CAMINHAO;1;;;;;;1;;;0;;;;;;;;;;;;;;
2020-07-01;11:50:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;291;RUA MANOEL SERAFIM DO COUTO;EM FRENTE A FLOR E ARTE;IMBIRIBEIRA;;CIDADE;ABALROAMENTO TRANSVERSAL;AUTO E MOTO.;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2020-07-01;12:42:00;SEM VÍTIMA;FINALIZADA;ALTO JOSÉ DO PINHO;RUA VALERIANO LOBO;5192;;AO LADO PADARIA ANDREA;ALTO JOSÉ DO PINHO;79;SUBURBIO;COLISÃO;COLISÃO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Não existe;;
2020-07-01;16:51:00;COM VÍTIMA;FINALIZADA;AREIAS;RUA JOSE NATARIO;38;AV DR JOSE RUFINO;AO LADO DA DROGASIL;AREIAS;44;;ABALROAMENTO TRANSVERSAL;COLISÃO C/VITIMAS ENTRE DOIS AUTOS;2;;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;30 km/h;Dupla;Faixa contínua;;
2020-07-01;17:43:00;SEM VÍTIMA;FINALIZADA;ÁGUA FRIA;AV BEBERIBE;2454;;AUTO ESCOLA PILOTO;ÁGUA FRIA;;SUBURBIO;COLISÃO;COLISAO S/VITIMAS;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;Dupla;Faixa contínua;;
2020-07-01;17:48:00;SEM VÍTIMA;CANCELADA;CASA AMARELA;AV NORTE;;;E/F A MATERNIDADE BARROS LIMA;CASA AMARELA;;;COLISÃO;COLISAO S/VITIMAS;1;1;;;;;;;;0;;;;;;;;;;;;;;
2020-07-02;08:57:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;3460;AV RAIMUNDO DINIZ;EM FRENTE A LOJA JJK AUTOS;IPSEP;247;CIDADE;ABALROAMENTO TRANSVERSAL;COLISÃO ENTRE AUTO E MOTO COM VÍTIMA;1;1;;;;;;;;2;;Esquina;Bom;Desligado;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Única;Faixa seccionada;;
2020-07-02;09:48:00;COM VÍTIMA;FINALIZADA;ESTÂNCIA;AV DR JOSE RUFINO;1428;;EM FRENTE A JR MOTOS;ESTÂNCIA;;SUBURBIO;COLISÃO FRONTAL;COLISÃO ENTRE AUTO E MOTOCICLETA COM 1 VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa contínua;Faixa seccionada;
2020-07-02;10:09:00;SEM VÍTIMA;FINALIZADA;CABANGA;AV CAXANGA;;;PROX A UPA DA CAXANGA;CABANGA;;;COLISÃO;COLISÃO SEM VITIMAS GM GIULIERMES  QTH;1;;;;;1;;;;0;;Ponte;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;R-6a;60KM;Única;Faixa seccionada;;
2020-07-02;11:27:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA BENFICA;;RUA ARLINDO GOUVEIA;EM FRENTE AO INTERNACIONAL;MADALENA;629;CIDADE;COLISÃO COM CICLISTA;AUTO E CICLISTA PONTO FIXO GM´S VALDILENE E BANDEIRA;1;;;1;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;30 km/h;Única;;;
2020-07-02;13:39:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;433;RUA PROFESSOR OTAVIO DE FREITAS;PROX AO BANCO DO BRASIL;ENCRUZILHADA;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS;2;;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2020-07-02;14:52:00;COM VÍTIMA;FINALIZADA;TEJIPIÓ;AV LIBERDADE;1427;;E/F AO PRESIDIO ANIBAL BRUNO;TEJIPIÓ;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE DUAS MOTO COM UMA VITIMA A OUTRA PARTE SE EVADIU DO LOCAL;;2;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2020-07-02;16:17:00;SEM VÍTIMA;CANCELADA;BOA VISTA;RUA DOM BOSCO;;;AO LADO DA EMLURB  GM VIEIRA NUNES E MICHAEL NO LOCAL;BOA VISTA;;;COLISÃO;COLISAO ENTRE ONIBUS E AUTO S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
2020-07-02;21:11:00;COM VÍTIMA;CANCELADA;CORDEIRO;RUA DR MIGUEL VIEIRA FERREIRA;275;RUA CLAUDIO BROTHERHOOD;PROX AV INACIO MONTEIRO / DEPOSITO DE BEBIDAS (BETO BEBIDAS );CORDEIRO;;;COLISÃO;MOTO X WRV;1;1;;;;;;;;2;;;;;;;;;;;;;;
2020-07-03;07:43:00;SEM VÍTIMA;FINALIZADA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;;AV GENERAL SAN MARTIN;FUNASE/COMPAZ;BONGI;58;SUBURBIO;ABALROAMENTO LONGITUDINAL;SEM VITIMAS /CTTU NO LOCAL-GM ELVAS/GM BARROS;1;;;;;;1;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Agente;R-6a;60 km/h;Única;Faixa seccionada;;
2020-07-03;08:20:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;LADO OPOSTO AO NÚCLEO DE AVIAÇÃO CIVIL DE RECIFE;IMBIRIBEIRA;;;CHOQUE OBJETO FIXO;;1;;;;;;;;;0;;;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-07-03;08:42:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;C SANTA RITA;;;EM FRENTE A GRANDE RECIFE;SÃO JOSÉ;;SUBURBIO;TOMBAMENTO;;;1;;;;;;;;1;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Outros;Outras;60 km/h;Dupla;Canteiro central;;
2020-07-03;08:44:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;1021;AV PROFESSOR JOSE DOS ANJOS;EM FRENTE AO POSTO BR;ARRUDA;;CIDADE;ABALROAMENTO TRANSVERSAL;AUTO E MOTO;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;Dupla;Faixa seccionada;;
2020-07-03;09:12:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;PRC SERGIO LORETO;;AV SUL;EM FRENTE A PRAÇA SERGIO LORETO;SÃO JOSÉ;311;CIDADE;COLISÃO TRASEIRA;MOTO E AUTO;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;60 km/h;Única;Faixa contínua;Faixa seccionada;
2020-07-03;14:03:00;SEM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;;HOSPITAL REAL PORTUGUÊS;PAISSANDU;;SUBURBIO;COLISÃO TRASEIRA;COLISÃO S/VITIMAS ENTRE UMA AUTO E UMA MOTO (V.T. 29 NO QTH);1;1;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-07-03;17:43:00;COM VÍTIMA;EQUIPE NO LOCAL;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;DEIBAIXO DO VIADUTO ENGENHEIRO ROBERTO PEREIRA CARVALHO - SENTIDO RECIFE;SANTO AMARO;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISÃO E CAPOTAMENTO COM UMA VÍTIMA;2;;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;Única;Outros;;
2020-07-03;18:51:00;COM VÍTIMA;FINALIZADA;TORREÃO;AV NORTE;1725;;EM FRENTE A CHEVROLLET PEDRAGON;TORREÃO;376;CIDADE;ABALROAMENTO LONGITUDINAL;C/VITIMAS GM LUIZ HENRIQUE E ALLYSON NO QTH;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;Dupla;Canteiro central;Blocos;
2020-07-03;21:43:00;COM VÍTIMA;FINALIZADA;GRAÇAS;RUA ALBERTO PAIVA;;RUA ANTONIO NOVAIS;EM FRENTE MINDS ESCOLA DE INGLES;GRAÇAS;360;;ABALROAMENTO TRANSVERSAL;AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;;;
