DATA;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2019-11-05;11:49:00;SEM VÍTIMA;FINALIZADA;PARNAMIRIM;AV PARNAMIRIM;;;GIRATÓRIA DA PRAÇA DE PARNAMIRIM , LADO OPOSTO A FARMACIA DROGASIL;AV PARNAMIRIM;;GIRATÓRIA DA PRAÇA DE PARNAMIRIM , LADO OPOSTO A FARMACIA DROGASIL;PARNAMIRIM;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISAO S/VITIMA ENTRE UM ONIBUS E UM CARRO;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;Única;Não existe;;
2019-11-05;12:55:00;SEM VÍTIMA;CANCELADA;IMBIRIBEIRA;AV RECIFE;;;APOS O VIADUTO TANCREDO S/T SUB;AV RECIFE;;APOS O VIADUTO TANCREDO S/T SUB;IMBIRIBEIRA;;;COLISÃO;COLISAO ENTRE CAMINHAO E AUTO S/V;1;;;;;;1;;;0;;;;;;;;;;;;;;
2019-11-05;13:23:00;COM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;275;;EM FRENTE AO EMPRESARIAL ITC;AV ANTONIO DE GOES;275;EM FRENTE AO EMPRESARIAL ITC;PINA;;CIDADE;COLISÃO TRASEIRA;COLISÃO COM VITIMA A ESPERA DO SAMU;3;;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;Única;Faixa contínua;Faixa seccionada;
2019-11-05;13:50:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;;536B;AV AGOSTINHO GOMES;;;536B;;SÃO JOSÉ;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISAO SEM VITIMA;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2019-11-05;14:46:00;SEM VÍTIMA;CANCELADA;ARRUDA;EST VELHA DE AGUA FRIA;637;;EM FRENTE AGENCIA DE CARRO MV AUTO MOVEIS;EST VELHA DE AGUA FRIA;637;EM FRENTE AGENCIA DE CARRO MV AUTO MOVEIS;ARRUDA;;;COLISÃO;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-11-05;14:48:00;SEM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;165;;;AV BEIRA RIO;165;;MADALENA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2019-11-05;15:04:00;SEM VÍTIMA;FINALIZADA;TORREÃO;AV NORTE;;;SOBRE O VIADUTO DA AV. NORTE;AV NORTE;;SOBRE O VIADUTO DA AV. NORTE;TORREÃO;;SUBURBIO;CHOQUE OBJETO FIXO;CAMINHÃO DA CTTU PERDEU O CONTROLE NA DESCIDA DO VIADUTO DA AV NORTE E ATRAVESSOU O CANTEIRO CENTRAL;;;;;;;1;;;0;;Viaduto;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Faixa seccionada;Canteiro central;
2019-11-05;15:04:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV FREI MATIAS TEVES;;;EM FRENTE AO POSTE NºH 027318;AV FREI MATIAS TEVES;;EM FRENTE AO POSTE NºH 027318;ILHA DO LEITE;;;COLISÃO TRASEIRA;EM FRENTE AO CAP;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;30 km/h;Única;;;
2019-11-05;15:06:00;COM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;1807;RUA PADRE NOBREGA;PROX AO COLEGIO VISAO E/F A CRECHE E AO CONVENTO SÃO JOSE;AV DR JOSE RUFINO;1807;PROX AO COLEGIO VISAO E/F A CRECHE E AO CONVENTO SÃO JOSE;BARRO;;;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE AUTO E MOTO COM UMA VITIMA;1;1;;;;;;;;1;;Esquina;Bom;Não existe;;Seca;Perfeito estado;;;60 km/h;Dupla;Faixa contínua;;
2019-11-05;15:28:00;SEM VÍTIMA;FINALIZADA;CASA FORTE;RUA MARECHAL RONDON;65;;EM FRENTE AO Nº 65;RUA MARECHAL RONDON;65;EM FRENTE AO Nº 65;CASA FORTE;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
2019-11-05;15:33:00;SEM VÍTIMA;FINALIZADA;APIPUCOS;RUA DE APIPUCOS;;;AO LADO DO MOTEL SENZALA;RUA DE APIPUCOS;;AO LADO DO MOTEL SENZALA;APIPUCOS;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;;
2019-11-05;15:48:00;SEM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;335;;PROXIMO A BURG KING E AO LADO DA FARMACIA PAGUE MENOS EM FRENTE AO EMPRESARIAL CENTRO;AV DEZESSETE DE AGOSTO;335;PROXIMO A BURG KING E AO LADO DA FARMACIA PAGUE MENOS EM FRENTE AO EMPRESARIAL CENTRO;CASA FORTE;;;COLISÃO;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-11-05;15:54:00;SEM VÍTIMA;FINALIZADA;BOMBA DO HEMETÉRIO;EST VELHA DE AGUA FRIA;1253;RUA BOMBA DO HEMETERIO;IGREJA DE CRISTO PENTECOSTAL DO BRASIL;EST VELHA DE AGUA FRIA;1253;IGREJA DE CRISTO PENTECOSTAL DO BRASIL;BOMBA DO HEMETÉRIO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;;2;;;;;;;;;0;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;;;
2019-11-05;16:09:00;SEM VÍTIMA;PENDENTE;ESTÂNCIA;RUA MORAIS E SILVA;548;;CENTRO COMERCIAL GALERIA MARGARIDA;RUA MORAIS E SILVA;548;CENTRO COMERCIAL GALERIA MARGARIDA;ESTÂNCIA;;;COLISÃO;;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-11-05;16:21:00;SEM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE;;;;AV NORTE;;;MACAXEIRA;671;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Dupla;Canteiro central;;
2019-11-05;16:31:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;RUA CONS NABUCO;150;;;RUA CONS NABUCO;150;;CASA AMARELA;;SUBURBIO;CHOQUE VEÍCULO PARADO;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Não existe;;
2019-11-05;16:33:00;SEM VÍTIMA;CANCELADA;IBURA;AV DOZE DE JUNHO;580;;PROX AO ANTIGO KAIAKE;AV DOZE DE JUNHO;580;PROX AO ANTIGO KAIAKE;IBURA;;;COLISÃO;COLISAO ENTRE AUTO E MOTO S/V;1;1;;;;;;;;0;;;;;;;;;;;;;;
2019-11-05;16:38:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA JOSE OSORIO;;AV BEIRA RIO;LADO OPOSTO;RUA JOSE OSORIO;;LADO OPOSTO;MADALENA;387;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;50 km/h;Única;Faixa seccionada;;
2019-11-05;16:46:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA APULCRO DE ASSUNCAO;;RUA EDUARDO DE ANDRADE;;RUA APULCRO DE ASSUNCAO;;;SAN MARTIN;;;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2019-11-05;16:54:00;COM VÍTIMA;FINALIZADA;BONGI;RUA CARLOS GOMES;932;RUA PADRE TEOFILO TWORZ;PROXIMO AO POSTO DE SAUDE PROF. ROMERO MARQUES;RUA CARLOS GOMES;932;PROXIMO AO POSTO DE SAUDE PROF. ROMERO MARQUES;BONGI;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISAO COM DUAS VITIMAS SOCORRIDOS PLEO SAMU;;2;;;;;;;;2;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
2019-11-05;17:35:00;SEM VÍTIMA;FINALIZADA;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;;;EM FRENTE AO POSTE 031907 E AO LADO DA UPA DO ARRUDA;AV PROFESSOR JOSE DOS ANJOS;;EM FRENTE AO POSTE 031907 E AO LADO DA UPA DO ARRUDA;ARRUDA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;Canal;
2019-11-05;18:05:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV VINTE DE JANEIRO;651;RUA PROF AURELIO DE CASTRO CAVALCANTI;E/F A ANTIGA EMPRESA SADIA E PRÓX A FABRICA DA SEEWAY;AV VINTE DE JANEIRO;651;E/F A ANTIGA EMPRESA SADIA E PRÓX A FABRICA DA SEEWAY;BOA VIAGEM;;;ABALROAMENTO LONGITUDINAL;ENTRE AUTO E MOTO. C/V;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Dupla;Faixa seccionada;;
2019-11-05;18:17:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2471;;EM FRENTE AO DESKONTÃO;AV MARECHAL MASCARENHAS DE MORAES;2471;EM FRENTE AO DESKONTÃO;IMBIRIBEIRA;;CIDADE;ABALROAMENTO LONGITUDINAL;ONIBUS VERA CRUZ X POLO;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;Faixa seccionada;Canteiro central
2019-11-05;18:27:00;COM VÍTIMA;FINALIZADA;PINA;PTE GOVERNADOR PAULO GUERRA;;AVENIDA CELSO FURTADO (VIA MANGUE);POR CIMA DA PONTE NA BIFURCAÇAO OBS: PT PAULO GUERRA E VIA MANGUE // SENTIDO PINA;PTE GOVERNADOR PAULO GUERRA;;POR CIMA DA PONTE NA BIFURCAÇAO OBS: PT PAULO GUERRA E VIA MANGUE // SENTIDO PINA;PINA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;AUTO E MOTO.;1;1;;;;;;;;1;;Ponte;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa seccionada;;
2019-11-05;18:34:00;SEM VÍTIMA;FINALIZADA;PINA;RUA MANOEL DE BRITO;;;ENTRADA DO TUNEL JOSUE DE CASTRO;RUA MANOEL DE BRITO;;ENTRADA DO TUNEL JOSUE DE CASTRO;PINA;;;COLISÃO TRASEIRA;ENTRE 3 AUTOS.S/V;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Mal iluminada;Outros;Outras;;Única;Faixa contínua;Faixa seccionada;
2019-11-05;18:55:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA MANOEL RODRIGUES DO PASSO;;RUA TEREZINHA LIMA;;RUA MANOEL RODRIGUES DO PASSO;;;AFOGADOS;;;CHOQUE OBJETO FIXO;CARRETA CHOCOU-SE COM DOIS POSTE DE ELETRICIDADE OBS: SUSPEITA DE EMBRIAGUEZ // CELPE NO LOC AL;;;;;;;1;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
2019-11-05;21:01:00;SEM VÍTIMA;FINALIZADA;MADALENA;AV ENGENHEIRO ABDIAS DE CARVALHO;;;SEMÁFORO Nº 422;AV ENGENHEIRO ABDIAS DE CARVALHO;;SEMÁFORO Nº 422;MADALENA;422;SUBURBIO;ABALROAMENTO LONGITUDINAL;ENTRE 2 AUTOS. S/V;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;Dupla;Canteiro central;;
2019-11-06;06:44:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE;6674;;POSTO SÃO SEBASTIÃO;AV NORTE;6674;POSTO SÃO SEBASTIÃO;CASA AMARELA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;SEM VITIMAS;2;;;;;;;;;0;;;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
2019-11-06;06:47:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;RUA GASTAO VIDIGAL;1;;BAR DO MARROM;RUA GASTAO VIDIGAL;1;BAR DO MARROM;VÁRZEA;281;CIDADE;ABALROAMENTO LONGITUDINAL;colisao s/ vitima. batida lateral com um carro de pequeno porte, e um caminhao de carga. CTTU no local ;1;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;Dupla;Faixa contínua;Faixa seccionada;
2019-11-06;07:50:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV RECIFE;5630;;EM FRENTE AO LABORATÓRIO CERPE;AV RECIFE;5630;EM FRENTE AO LABORATÓRIO CERPE;JARDIM SÃO PAULO;259;;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;3;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;Dupla;Canteiro central;;
2019-11-06;07:52:00;COM VÍTIMA;FINALIZADA;MADALENA;AV CAXANGA;;;COMPAZ DA CAXANGÁ;AV CAXANGA;;COMPAZ DA CAXANGÁ;MADALENA;;CIDADE;ABALROAMENTO LONGITUDINAL;;;2;;;;;;;;3;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2019-11-06;07:58:00;SEM VÍTIMA;FINALIZADA;ILHA DO RETIRO;AV BEIRA RIO;186;;PRÓXIMO AO SPORT CLUBE DO RECIFE;AV BEIRA RIO;186;PRÓXIMO AO SPORT CLUBE DO RECIFE;ILHA DO RETIRO;;CIDADE;COLISÃO TRASEIRA;AUTO E MOTO;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2019-11-06;08:21:00;SEM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;;;LADO OPOSTO A PRF;AV ANTONIO DE GOES;;LADO OPOSTO A PRF;PINA;;CIDADE;COLISÃO FRONTAL;SEM VITIMAS, CTTU NO LOCAL;4;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;Única;Faixa seccionada;;
2019-11-06;08:55:00;SEM VÍTIMA;FINALIZADA;GRAÇAS;AV GOVERNADOR AGAMENON MAGALHAES;1114;;EM FRENTE AO PRÉDIO DA CLARO;AV GOVERNADOR AGAMENON MAGALHAES;1114;EM FRENTE AO PRÉDIO DA CLARO;GRAÇAS;;;COLISÃO TRASEIRA;SEM VITIMAS /CTTU NO LOCAL;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;60 km/h;Dupla;Canteiro central;Canal;
2019-11-06;09:25:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;AV SUL;82;;EM FRENTE AO ARMAZÉM 14 BIS;AV SUL;82;EM FRENTE AO ARMAZÉM 14 BIS;AFOGADOS;;CIDADE;ABALROAMENTO LONGITUDINAL;CAMINHAO E AUTO;2;;;;;;;;2;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2019-11-06;09:48:00;SEM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV JOAO DE BARROS;1883;;LADO OPOSTO AO BANCO BRADESCO;AV JOAO DE BARROS;1883;LADO OPOSTO AO BANCO BRADESCO;ENCRUZILHADA;43;CIDADE;ABALROAMENTO LONGITUDINAL;SEM VITIMAS CTTU NO LOCAL;1;;;;;;1;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Agente;R-6a;;Única;Não existe;;
2019-11-06;10:25:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA VELHA;403;;PATIO DA SANTA CRUZ;RUA VELHA;403;PATIO DA SANTA CRUZ;BOA VISTA;;;COLISÃO TRASEIRA;SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Não há placas;;Única;Não existe;;
2019-11-06;10:40:00;SEM VÍTIMA;FINALIZADA;IBURA;RUA NOVA CANAA;;RUA CORONEL GERALDO GOMES DE MATOS;DEPÓSITO CANAÃ;RUA NOVA CANAA;;DEPÓSITO CANAÃ;IBURA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;CAMINHAO E AUTO;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Agente;Placas Pare;30 km/h;Dupla;Não existe;;
2019-11-06;11:21:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;4298;;EM FRENTE AO EDIFÍCIO RHODES;AV BOA VIAGEM;4298;EM FRENTE AO EDIFÍCIO RHODES;BOA VIAGEM;;CIDADE;CHOQUE VEÍCULO PARADO;QUATRO VEICULOS;4;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Única;Faixa contínua;;
2019-11-06;11:53:00;COM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;2344;;PROXIMO ESCOLA ALVARO LINS;AV VEREADOR OTACILIO AZEVEDO;2344;PROXIMO ESCOLA ALVARO LINS;NOVA DESCOBERTA;;;ATROPELAMENTO;COLISAO COM VITIMA, VITIMA É UMA CRIANÇA. VITIMA SOCORRIDA PELO SAMU.;;1;;;1;;;;;1;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;;;;Dupla;Faixa seccionada;;
2019-11-06;12:58:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;AV NORTE;;;ANTES DA FERREIRA COSTA EM FRENTE AO AUTO POSTOSTO AV NORTE LADO OPOSTO PADARIA BELA NORTE S/T CID;AV NORTE;;ANTES DA FERREIRA COSTA EM FRENTE AO AUTO POSTOSTO AV NORTE LADO OPOSTO PADARIA BELA NORTE S/T CID;TAMARINEIRA;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO COM VITIMA A ESPERA DO SAMU;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;Dupla;Canteiro central;;
2019-11-06;13:17:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA VINTE E UM DE ABRIL;16;;MT MOTOS;RUA VINTE E UM DE ABRIL;16;MT MOTOS;MADALENA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;colisão sem vitima;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2019-11-06;13:35:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA ARARIPINA;419;RUA DA FUNDICAO;;RUA ARARIPINA;419;;SANTO AMARO;;;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Faixa de pedestre;Não há placas;30 km/h;Dupla;Faixa seccionada;;
2019-11-06;14:05:00;COM VÍTIMA;FINALIZADA;HIPÓDROMO;RUA PRUDENTE DE MORAES;124;RUA CARLOS FERNANDES;EM FRENTE AO POSTO DE GASOLINA TOTAL. DEPOSITO DE GAS SUPERGAS BRAS.;RUA PRUDENTE DE MORAES;124;EM FRENTE AO POSTO DE GASOLINA TOTAL. DEPOSITO DE GAS SUPERGAS BRAS.;HIPÓDROMO;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO COM VITIMA A ESPERA DO SAMU;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;30 km/h;Dupla;Faixa seccionada;;
2019-11-06;14:29:00;SEM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;16;;LADO OP MACRO ATACADÃO;AV RECIFE;16;LADO OP MACRO ATACADÃO;AREIAS;461;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;Canteiro central;
2019-11-06;14:56:00;COM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;;E/F AO CERPE S/T BOA VIAGEM;AV GOVERNADOR AGAMENON MAGALHAES;;E/F AO CERPE S/T BOA VIAGEM;PAISSANDU;;BOA VIAGEM;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE DOIS AUTOS E MOTO S/V;2;1;;;;;;;;1;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Outros;Não há placas;60 km/h;Dupla;Faixa seccionada;;
2019-11-06;15:41:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;1200;RUA ALEXANDRE MOURA;PRÓX AO HOSPITAL NAVAL;AV CRUZ CABUGA;1200;PRÓX AO HOSPITAL NAVAL;SANTO AMARO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE AUTO E BRT S/V;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2019-11-06;15:48:00;SEM VÍTIMA;DUPLICIDADE;SANTO AMARO;AV CRUZ CABUGA;;;AO LADO DO CEMITERIO DOS INGLESES EM FRENTE AO COLEGIO ALMIRANTE SOARES DUTRA;AV CRUZ CABUGA;;AO LADO DO CEMITERIO DOS INGLESES EM FRENTE AO COLEGIO ALMIRANTE SOARES DUTRA;SANTO AMARO;;CIDADE;COLISÃO;COLISÃO SEM VITIMAS;1;;;;;1;;;;0;;;;;;;;;;;;;;
2019-11-06;16:21:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA IMPERIAL;940;;PRÓXIMO AO ARMAZÉM FERRO E AÇO;RUA IMPERIAL;940;PRÓXIMO AO ARMAZÉM FERRO E AÇO;SÃO JOSÉ;510;SUBURBIO;COLISÃO TRASEIRA;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa contínua;;
2019-11-06;16:49:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;AV GOVERNADOR AGAMENON MAGALHAES;2860;;;AV GOVERNADOR AGAMENON MAGALHAES;2860;;ESPINHEIRO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;Dupla;Canteiro central;;
2019-11-06;17:01:00;COM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;4775;;EM FRENTE AO EMPRESARIAL THOMAZ EDSON;AV GOVERNADOR AGAMENON MAGALHAES;4775;EM FRENTE AO EMPRESARIAL THOMAZ EDSON;ILHA DO LEITE;;OLINDA;COLISÃO TRASEIRA;COLISAO COM VITIMA;;1;;;;;1;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;R-6a;;Única;Canteiro central;Faixa seccionada;
2019-11-06;17:26:00;SEM VÍTIMA;FINALIZADA;;RUA SA E SOUZA;624;RUA LUIZ PIMENTEL;AO LADO DO NÚMERO 624;RUA SA E SOUZA;624;AO LADO DO NÚMERO 624;;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISAO SEM VITIMA;1;1;;;;;;;;0;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;30 km/h;Dupla;Faixa seccionada;;
2019-11-06;17:28:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA JOSE OSORIO;111;;E/F A FUNDAÇAO CECOSNE AO LADO DA IMPORIO DOCES E SALGADOS;RUA JOSE OSORIO;111;E/F A FUNDAÇAO CECOSNE AO LADO DA IMPORIO DOCES E SALGADOS;MADALENA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE AUTO E MOTO COM UMA VITIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;50 km/h;Única;Faixa seccionada;;
2019-11-06;17:38:00;COM VÍTIMA;FINALIZADA;VÁRZEA;RUA BERNARDIM RIBEIRO;;;PROX AO POSTO DE SAUDE UNIDADE COSME DAMIÃO. RAMAL DA ARENA DE PERNAMBUCO. POSTE 02485;RUA BERNARDIM RIBEIRO;;PROX AO POSTO DE SAUDE UNIDADE COSME DAMIÃO. RAMAL DA ARENA DE PERNAMBUCO. POSTE 02485;VÁRZEA;;SUBURBIO;COLISÃO FRONTAL;COLISÃO COM VITIMA A ESPERA DO SAMU A ESPERA DO SAMU;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
2019-11-06;17:56:00;SEM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;CAIS DA ALFANDEGA;;;INICIO DA PONTE GIRATÓRIA;CAIS DA ALFANDEGA;;INICIO DA PONTE GIRATÓRIA;BAIRRO DO RECIFE;477;SUBURBIO;ABALROAMENTO LONGITUDINAL;ENTRE AUTO E CAMINHÃO. S/V;1;;;;;;1;;;0;;Ponte;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
